Feedback,Ratings,clean_text,dominant_topic,theme_label,predicted_rating,residual,dominant_contributor_topic,dominant_contributor_theme,most_positive_theme,most_negative_theme,topic_prob_1,topic_prob_2,topic_prob_3,topic_prob_4,topic_prob_5,contrib_1,contrib_2,contrib_3,contrib_4,contrib_5,topic_present_1,topic_present_2,topic_present_3,topic_present_4,topic_present_5,review_theme_for_action,theme_risk_score,theme_priority_rank,effort_estimate,recommendation,kpi_pack,quick_wins,high_effort_fixes,kpi_urgency_score
Excellent service and good doctor Special thanks to Dr Aashish and Ranjitha madam she guided us excellent.,5.0,excellent service good doctor special thanks aashish ranjitha madam guided excellent,2,Overall Service & Facility Cleanliness,4.342458852819621,0.6575411471803791,2,Overall Service & Facility Cleanliness,Overall Service & Facility Cleanliness,Clinical Care & Treatment Quality,0.020082713625033777,0.9187183053170794,0.020169939743672136,0.021014935659485718,0.020014105654729,-0.0004531262763489906,0.012230620812321341,-0.00010422268843598521,0.0004241796173327903,-0.00017112105852696142,0,1,0,0,0,Overall Service & Facility Cleanliness,0.0018635202856314432,3,Quick Win,Strengthen housekeeping SLA and hourly rounding; implement rapid-response cleaning for high-traffic areas.,"[{""kpi"": ""Cleanliness complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Room turnaround time (minutes)"", ""target"": ""< 30""}, {""kpi"": ""Hygiene audit score (%)"", ""target"": ""> 95%""}]",[],[],1.8000000000000003
Doctors are good but the toilets are very stinky smell everywhere in the reception also canâ€™t sit neatness should maintain near restroom,3.0,doctor good toilet stinky smell everywhere reception also sit neatness maintain near restroom,3,Emergency Service Failures,3.055142824827957,-0.05514282482795707,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.033835388915958636,0.0342180703219156,0.8644093304308708,0.03411386535985443,0.033423344971400384,-0.0007634278949831144,0.0004555348909612239,-0.004466600568547523,0.0006885772380442065,-0.0002857703596496413,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],2.1999999999999997
Good hospital and staffs are nice good service and I will suggest cleanness.,3.0,good hospital staff nice good service suggest cleanness,4,Consultation & Positive Patient Experience,3.8297705556108697,-0.8297705556108697,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.025891685457342467,0.025333693829137475,0.02602878645036363,0.8972259063341479,0.025519927929008614,-0.0005841941103547042,0.0003372598556123113,-0.0001344966883916507,0.018110212078526942,-0.0002181959641904794,0,0,0,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],3.8
He has explained the diagnosis in detail and the treatment procedures very clearly Pharmacy staffs were also very kind and fast in providing their service,4.0,explained diagnosis detail treatment procedure clearly pharmacy staff also kind fast providing service,2,Overall Service & Facility Cleanliness,3.970971687515663,0.029028312484336904,2,Overall Service & Facility Cleanliness,Overall Service & Facility Cleanliness,Clinical Care & Treatment Quality,0.01849175822300627,0.9260573231046355,0.018678406122908883,0.01857670513839599,0.01819580741105347,-0.0004172295489137398,0.012328322951459084,-9.651559333187738e-05,0.00037496473006578445,-0.00015557456719014005,0,1,0,0,0,Overall Service & Facility Cleanliness,0.0018635202856314432,3,Quick Win,Strengthen housekeeping SLA and hourly rounding; implement rapid-response cleaning for high-traffic areas.,"[{""kpi"": ""Cleanliness complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Room turnaround time (minutes)"", ""target"": ""< 30""}, {""kpi"": ""Hygiene audit score (%)"", ""target"": ""> 95%""}]",[],[],2.4000000000000004
One of the best hospitals I have visited in India Friendly and welcoming care from nurses and insurance staffs.,4.0,one best hospital visited india friendly welcoming care nurse insurance staff,4,Consultation & Positive Patient Experience,3.9927026064355813,0.007297393564418719,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.3348306471709356,0.022371964523912335,0.022516674996055957,0.5971387198946696,0.023141993414426687,-0.007554784039292576,0.00029783124308624805,-0.00011634880582449524,0.012053050164118935,-0.00019786457000965034,1,0,0,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],3.2
the toilets are very stinky smell everywhere in the reception also canâ€™t sit neatness should maintain near restroom,2.0,toilet stinky smell everywhere reception also sit neatness maintain near restroom,3,Emergency Service Failures,3.0481184678665736,-1.0481184678665736,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.05049682255815854,0.05055574376564754,0.7988638966770102,0.05000085564526148,0.05008268135392221,-0.0011393598295756013,0.0006730334296203108,-0.0041279123321251365,0.0010092509516842433,-0.0004282080646020116,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],2.8
Pharmacy staffs needs to be more professional in checking the doctorâ€™s prescription and writing the dose on the medicine.,3.0,pharmacy staff need professional checking doctor prescription writing dose medicine,1,Clinical Care & Treatment Quality,3.1925880017667314,-0.1925880017667314,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.8830685410873155,0.02980321166370997,0.02870700063875678,0.02975787378820611,0.028663372822011663,-0.019924675880705733,0.0003967612038843446,-0.00014833563320105724,0.0006006529698995824,-0.00024507248951674364,1,0,0,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],3.4
more cost in parking system so worst experience but Good Service from the staff team and doctors,2.0,cost parking system worst experience good service staff team doctor,2,Overall Service & Facility Cleanliness,3.283904105269109,-1.2839041052691091,2,Overall Service & Facility Cleanliness,Overall Service & Facility Cleanliness,Wait Time & Operational Efficiency,0.020415998970281662,0.683298089333876,0.020401369044118,0.020713560310195275,0.25517098234152896,-0.00046064619374031415,0.009096542198037499,-0.00010541853652387524,0.0004180964542716722,-0.002181717702351075,0,1,0,0,0,Overall Service & Facility Cleanliness,0.0018635202856314432,3,Quick Win,Strengthen housekeeping SLA and hourly rounding; implement rapid-response cleaning for high-traffic areas.,"[{""kpi"": ""Cleanliness complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Room turnaround time (minutes)"", ""target"": ""< 30""}, {""kpi"": ""Hygiene audit score (%)"", ""target"": ""> 95%""}]",[],[],3.6
It's good Hospital we come as a walk in to See urologist but they guide very well and nice atmospher and supportive staff.,4.0,good hospital come walk see urologist guide well nice atmospher supportive staff,3,Emergency Service Failures,3.9134735891179417,0.08652641088205826,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Emergency Service Failures,0.02532611907732073,0.025431598434657914,0.48191106353708985,0.4421992976460337,0.02513192130489779,-0.0005714332358736792,0.0003385632302147006,-0.002490144604652956,0.008925648495890446,-0.00021487849872993165,0,0,1,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],3.2
The hospital is very hygienic Overall the experience was very hassle free as everything was very well managed and organized.,4.0,hospital hygienic overall experience hassle free everything well managed organized,5,Wait Time & Operational Efficiency,3.9243870053275884,0.07561299467241156,5,Wait Time & Operational Efficiency,Consultation & Positive Patient Experience,Wait Time & Operational Efficiency,0.025177203523426454,0.025121952795962355,0.025160998255485234,0.02550682095481673,0.8990330244703092,-0.0005680732541657068,0.0003344410108454377,-0.00013001262845827328,0.0005148468559363142,-0.007686752805849421,0,0,0,0,1,Wait Time & Operational Efficiency,0.00080939824976496,4,High Effort,Optimize appointment scheduling and triage workflow; add capacity buffers during peak hours.,"[{""kpi"": ""Avg waiting time (minutes)"", ""target"": ""< 15""}, {""kpi"": ""On-time appointment rate (%)"", ""target"": ""> 85%""}, {""kpi"": ""Patients leaving without being seen (%)"", ""target"": ""< 2%""}]",[],[],2.0
Enjoyed the local food served at the hospital cafeteria The management ensured that we were comfortable,5.0,enjoyed local food served hospital cafeteria management ensured comfortable,3,Emergency Service Failures,3.679308515623438,1.320691484376562,2,Overall Service & Facility Cleanliness,Overall Service & Facility Cleanliness,Emergency Service Failures,0.04071516628744271,0.2648280012590543,0.6128377799976366,0.04089982431346628,0.04071922814240007,-0.0009186563148399147,0.0035255756254541646,-0.0031666728715207394,0.0008255496046895366,-0.000348150326691312,0,0,1,0,0,Overall Service & Facility Cleanliness,0.0018635202856314432,3,Quick Win,Strengthen housekeeping SLA and hourly rounding; implement rapid-response cleaning for high-traffic areas.,"[{""kpi"": ""Cleanliness complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Room turnaround time (minutes)"", ""target"": ""< 30""}, {""kpi"": ""Hygiene audit score (%)"", ""target"": ""> 95%""}]",[],[],1.8000000000000003
I m satisfied with the service But it seams bit costly compared  with othere hospitals.,3.0,satisfied service seam bit costly compared othere hospital,4,Consultation & Positive Patient Experience,3.342735024060148,-0.3427350240601479,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.028966117864517076,0.029143964245932793,0.029284375148667326,0.8839277894153253,0.02867775332555737,-0.0006535625301091511,0.0003879848410518311,-0.00015131905925101189,0.0178417939288227,-0.00024519544314911395,0,0,0,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],3.8
it's more costly compared to the other hospital worst toilets cleaning,2.0,costly compared hospital worst toilet cleaning,3,Emergency Service Failures,2.818236228379601,-0.8182362283796012,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.028819454813787063,0.028574084027572152,0.8836681647065912,0.029996293845872844,0.02894200260617671,-0.0006502533716310642,0.00038039819689891384,-0.004566115366800126,0.0006054654009469213,-0.00024745478050820725,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],2.8
Good hospital for all kind of neurology and urology well hygiene and organised hospital all kind of testing laboratory related to kindney is available,4.0,good hospital kind neurology urology well hygiene organised hospital kind testing laboratory related kindney available,1,Clinical Care & Treatment Quality,3.792854300570336,0.2071456994296641,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.4841820559053539,0.018509694974300585,0.01852749330007159,0.460476771553097,0.01830398426717678,-0.010924599940214644,0.00024641400881227424,-9.573579228559511e-05,0.009294573341216283,-0.000156499481770251,1,0,0,1,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.8
